Pair,Distance,CADF p-value,ADF p-value,Spread SD,Pearson r,Num zero-crossings,Hurst Exponent,Half-life of mean reversion,% days within historical 2-SD band
CIT-WWW,2.755696077559577,0.13013965188864524,0.035702336238559396,0.0417175679268989,0.1802867355952837,0,0.5198250151631042,9.393491376912168,4.8
CIT-BBBY,2.3220290526259286,0.26662555312763825,0.09475685757548613,0.0442837676537262,0.3623145987544602,0,0.5435182966436611,10.758638674662107,5.6000000000000005
CIT-GDOT,4.2074920346553855,0.09423860271635204,0.009157203579235757,0.0440670397749212,0.17050366763329827,0,0.5498018016942025,8.30274780364874,0.0
CIT-SPXC,3.328577052436414,0.050081504971365425,0.011595601919658806,0.0529309997738432,0.3672382557430073,0,0.5428114045804038,7.98845114090391,4.0
CIT-TROX,3.070234738853245,0.038330898956299084,0.02479040215667776,0.0536275556188155,0.47050110682085916,0,0.534863672444532,8.379432105897932,3.2
CIT-ATI,3.1960657015196614,0.09595115218884676,0.035970598068757374,0.0559686756442758,0.35437468958409557,0,0.5305748413398271,9.120100374183023,3.2
CIT-REGI,3.4353730287851416,0.010098735225622178,0.023161314812092573,0.0459359828924052,0.7135736117119138,0,0.5225605159875011,7.4405709720345286,0.0
CIT-CNX,3.361654137832464,0.08595557806211662,0.03519676388800663,0.0560622331691455,0.3356572213014324,0,0.5469748327755041,8.944528296295626,2.4
CIT-UNFI,2.7852122439671216,0.20302838981388138,0.07819841932892659,0.0493847338937972,0.2262352410009558,0,0.47431594775242475,9.79231244614767,3.2
CIT-PRAA,2.068673348795492,0.37318035710095776,0.14073944614566863,0.0452219500843369,0.4433112219195602,0,0.48466508478120507,10.12323212618696,8.799999999999999
CIT-MGRC,3.1474544251028798,0.18620755742090417,0.07203392555139347,0.0435205075007603,0.008338946003705121,0,0.5166034209891656,11.12579245963288,3.2
CIT-CRS,3.322638753220956,0.07190540225716792,0.036527934890934255,0.054983251036621,0.39453898301598395,0,0.5304951960441101,9.03461372319096,2.4
CIT-UIS,2.473712862751404,0.031189506114797743,0.24366266743805315,0.047955125321843,-0.2815648869183881,0,0.4957476073608927,14.56783557038456,4.0
CIT-ECPG,2.306578828672851,0.22786575914721086,0.07802873877129352,0.0420366861128713,0.6046809268178367,0,0.5325195909828819,8.667566554836165,8.799999999999999
CIT-HSC,2.898093821951381,0.2938508941891429,0.09830020214535351,0.0561654021955678,0.25656577316708556,0,0.5057578629017543,10.439413634283403,3.2
CIT-TTMI,3.502947173236555,0.15530426054104135,0.04428367860015068,0.0561480366688988,0.19854862432519138,0,0.5483836615786489,10.04113336420674,2.4
CIT-TRS,3.081670228836341,0.22930770790350108,0.0668781458393571,0.051229302644589,0.676712476271328,0,0.505152534343734,9.913535745537905,2.4
CIT-AROC,2.4757513161150415,0.14183341155756563,0.04080515856218036,0.0529279763951636,0.5636721394432103,0,0.5024854632985443,8.884460550219638,5.6000000000000005
CIT-BKE,2.6718808878564806,0.18107851353830323,0.15366170906817717,0.0505107299324264,-0.06315193799480355,0,0.543501547458366,12.803565355249274,5.6000000000000005
CIT-SM,3.012134974407658,0.08364340290210348,0.025429113147419864,0.0555219678866365,0.5320486183239322,0,0.526904361938515,8.05324628538924,3.2
CIT-DBI,3.2077247395372828,0.18836446765431913,0.0962568248617039,0.0507498056318185,0.002348141759204831,0,0.4971609492341075,10.710944764456872,2.4
CIT-WRLD,3.298341363608633,0.029164200328075048,0.04150650216546247,0.0551168039291403,0.6378302338170883,0,0.5328348932659821,8.81798679529574,1.6
CIT-BCOR,2.68327328301762,0.21527921484532214,0.22876384603395034,0.0507836941641753,0.06980927400685859,0,0.48113346802041534,13.265827542336092,5.6000000000000005
CIT-CIR,3.458456358506929,0.08290133320835441,0.024211142857172796,0.04700213002618,0.4044907031330051,0,0.49666120082197773,8.63776352820293,1.6
CIT-GLT,3.3134003429682686,0.048761932962007766,0.014754220171045036,0.0435774163768321,0.5227968694585406,0,0.544845921327835,7.50636009823023,0.8
CIT-HY,3.540134009615475,0.09076132806705245,0.02305688118395939,0.0435708373430468,0.24550679724024105,0,0.5322562256546338,8.754965575455282,1.6
CIT-GRPN,3.08007421958078,0.10906524471439166,0.03243146585087793,0.0453917371131797,0.27237153360266003,0,0.48492824022660885,9.111232134556186,2.4
CIT-KRO,3.283873116155146,0.017662945732634147,0.050237614777389195,0.0578826302917827,0.4587828283129783,0,0.5211713123804728,9.230732050943287,2.4
CIT-APEI,3.3847911939300803,0.06350301774940609,0.023893778140808012,0.0571174767530684,0.4481067280429716,0,0.5291444151562706,8.138472786770398,2.4
PRGO-CAKE,4.283805864144554,0.9601386317398218,0.7185152288077715,0.0705006111621205,-0.24200865943359112,0,0.7433071298114087,43.47019011538608,24.8
NYCB-MIDD,0.8229350744440149,0.06831664266929238,0.8029735940228913,0.0392635913366265,0.23794192840100412,6,0.6140157782767535,46.0048640959434,63.2
NYCB-WTFC,1.2345236511095865,0.08201277532077056,0.7195586176151341,0.0345943469222115,0.1618462050548617,1,0.6663954615881101,147.8715210444983,13.600000000000001
NYCB-BOH,1.7278301281033868,0.05876145814996578,0.7061793473886852,0.0341053056966293,0.4881383855148499,2,0.7838014824780203,55.522294325265015,24.8
NYCB-BANR,0.422705387866278,0.10339799377157372,0.4087655842808509,0.0418255889647581,0.33713981218462186,10,0.43806152369269785,18.63461569604706,94.39999999999999
NYCB-HMN,0.5065733427083307,0.09053351909178603,0.5387034021815627,0.0421924778884601,0.30136563196981475,18,0.5680685151609437,15.28377335966131,91.2
NYCB-GIII,0.3996232716418513,0.04607489715536459,0.09526614215262924,0.0391856889042945,0.29280570053377025,17,0.3632959889212431,6.811964944336729,93.60000000000001
NYCB-CHCO,1.0270056492841697,0.07507727890214601,0.4937788795302454,0.0442566586678704,0.3745946413647758,9,0.6176646895230742,24.436214877037273,57.599999999999994
NYCB-STFC,0.5607443051262925,0.0025971886584713025,0.11029942355296635,0.0604887626108266,0.4963545597216338,9,0.4142246541547046,4.794391860117121,98.4
IDA-CORE,1.0167738124891839,0.53095175812095,0.3591704206731052,0.0392652286635338,0.661924271824925,0,0.6139065325101115,12.678884113005461,29.599999999999998
IDA-CFFN,0.738009076582369,0.13589282949903203,0.7489293182263126,0.0419589889611934,0.8879729730167952,9,0.5593283890852951,18.629997194183908,73.6
IDA-HA,0.7350272847130148,0.9891678144926164,0.9721388767242385,0.043959705974853,0.5769447525680123,4,0.4981425323742141,-112.7933732533337,85.6
IDA-NHC,1.7305096704229568,0.19810449199697833,0.09651766488301922,0.0487352007810581,0.5981167759042423,0,0.47059932738215826,10.513482310280825,5.6000000000000005
VLY-SBNY,0.5404148543315686,0.7691933528866003,0.32619766309951315,0.0348890134502984,0.49090779826782605,16,0.5388889663679122,11.750728104680263,83.2
VLY-AIZ,0.7642102007464164,0.38724133989498905,0.19020202110532963,0.0381708536367737,0.2874559580684093,4,0.48118054927032916,8.959771491989985,68.0
VLY-AYI,0.8372576436092241,0.2292453849230771,0.10755274824664413,0.0374702566358716,0.6846777383059425,2,0.4500847849471774,7.058432062984237,54.400000000000006
VLY-HELE,0.7307168510685128,0.022263077213771704,0.10111311954463631,0.0382710870043031,0.7893929109273518,2,0.4735683124646949,7.091508379564179,73.6
VLY-SNX,0.6856536584597998,0.396461925366459,0.1814048498643484,0.0374448952451669,0.3965930549527188,4,0.5048507073716884,8.782974816938653,75.2
VLY-OZK,0.60903998838578,0.5269585125672126,0.3768558346303891,0.0353624987251701,0.153791544294629,14,0.5391432304454625,13.145342199393461,80.80000000000001
VLY-JNPR,0.5253546374068551,0.4223150016187255,0.3406255845092019,0.0362870894316778,0.037079430858325144,19,0.5679953927054076,12.108456027652807,85.6
VLY-WAL,0.6353291088779492,0.5683883161125154,0.21523740564227645,0.0358439971941376,0.6123953862811317,8,0.5120137660850442,9.388152784399578,83.2
VLY-UFPI,1.2291279619956197,0.09585918546845751,0.0307288517084316,0.0368302564227958,0.6905386743603247,0,0.3709565231995596,5.403911290416923,13.600000000000001
VLY-BKU,0.49725378149891486,0.6155809550750129,0.4257828516169532,0.0300088058881977,0.6818515859192079,11,0.4921478665570834,13.764564481383523,82.39999999999999
VLY-BOH,0.7908066856694607,0.1515667933220125,0.051087147355168644,0.0317730398396634,0.7831800842954169,2,0.46630447076767234,6.4411451686103876,41.6
VLY-VG,0.6160749580601986,0.2781879149395026,0.4031758111378689,0.0391055346227017,-0.2067884046042462,14,0.5224816635047603,13.518801656765723,81.6
VLY-EQC,0.5166026839502327,0.2720889276628059,0.1478909649862198,0.0440189002577953,0.5440376452784285,13,0.4913098019317793,8.048159929905433,95.19999999999999
VLY-COLB,0.5969136913992685,0.44971362821445354,0.2953545108525504,0.0326829146608004,0.7981501854289943,2,0.5399945792340087,11.062535827111994,76.0
VLY-FBC,0.6660841338142908,0.4619555006996963,0.22386303930666474,0.0409756198530699,0.5826030698425837,8,0.4762354250978322,9.249670465693162,80.0
VLY-WSFS,0.8257762681149174,0.16705052651968083,0.07726727484958586,0.0348543589070498,0.7599777823226831,2,0.4494204991138098,6.535284125257809,50.4
VLY-KALU,0.7276413844144213,0.21699193794320804,0.08260587247108253,0.037440890725327,0.6613669269743944,4,0.41976416813275913,6.399695768249235,66.4
VLY-HCSG,0.9246813811327593,0.3055516797531894,0.12851625114584714,0.0352636314226021,0.5056394680878186,2,0.4429475808933101,7.703008491451729,44.800000000000004
VLY-RNST,0.6407774387983657,0.6487479921781254,0.24633293123642375,0.0346750966531453,0.7725136250549072,2,0.5214453138948028,10.111941636269297,75.2
VLY-EGBN,0.8083830939395669,0.5599051110016251,0.2288623782268201,0.0333908069993023,0.6903415269400904,2,0.5150361020029821,9.828285615295714,55.2
VLY-CSGS,1.25910876990326,0.0063268643322650035,0.004941410680400685,0.0359456982729432,0.76532572124261,0,0.3606432918255886,4.006995342412563,12.0
VLY-DY,0.8281845634021204,0.4284267873854526,0.23729830954860026,0.0368122920282801,0.28292359343966395,2,0.5131607843563479,9.766336742797167,61.6
VLY-HA,0.9020102159914591,0.01026954523030329,0.06892484753409849,0.0391491065325702,0.7560545292445382,4,0.4569655979898703,6.33578506848627,58.4
VLY-PKI,0.6044301486696724,0.4373618805524371,0.2111511439338158,0.0374556591637325,0.4587498387243001,10,0.5038418703302282,9.241092546759674,84.0
VMI-CLF,1.2038653188286839,0.029491338394553646,0.42112830296113246,0.0548996659104942,0.9089263660411154,8,0.5144102731010449,15.94448699421989,61.6
HUN-GCO,4.548532669960229,0.8365585077706152,0.7649317046419768,0.1155901692029066,0.4553161324401903,2,0.6180010002689322,24.14510104986846,33.6
SNX-GT,1.6577245742429134,0.8811187248263632,0.8314318843719886,0.0773857144441119,0.32520496493857687,2,0.4933481663192947,37.21426162383665,69.6
SNX-FCF,1.9708711021516718,0.6915034437505763,0.2427250890078581,0.1075161332946572,0.41176637281958733,8,0.3959647397429013,9.815932398991244,64.8
SNX-KFRC,4.951447049850734,0.43066149697187583,0.17143189095093958,0.0980072233634283,-0.4649619940340239,0,0.5564546175642292,21.37542669235597,15.2
OZK-FNB,2.0129664311178725,0.2969199014901741,0.6250568338785425,0.1087092067676044,-0.048846394565663157,11,0.652614596101222,26.591786568275154,80.80000000000001
OZK-FFBC,2.942249262399589,0.1633471452331326,0.8925032017321164,0.0862783935676521,-0.35825669490991774,3,0.7771898430485745,140.71455342668875,37.6
OZK-HA,3.1875938371747834,0.36159014073156603,0.10943241556341049,0.079470633647259,-0.09431003675364334,1,0.6235991124040497,14.608547571025642,18.4
MTG-GRA,2.229862318442951,0.4349203716011767,0.6085798959540343,0.135092457585206,0.1433103994767673,12,0.5820794349262464,21.464341156557893,75.2
MTG-EQC,4.258842595595526,0.3061470743887799,0.5587827008695474,0.1428922362072212,-0.10122111490704794,0,0.5432785280903589,19.574200711499017,26.400000000000002
MTG-AX,1.6905201360279227,0.10876142637739611,0.02107131874882501,0.122435874287208,0.5843620348097277,6,0.33297867748207943,6.6315380156959,96.0
MTG-HXL,2.553509787131326,0.19889613022085417,0.46949852837854783,0.1149719534889414,0.4736645570813562,0,0.4951883095819158,10.090456608101693,56.00000000000001
MTG-B,1.3701338806602439,0.5163869692630205,0.11358350494696268,0.1026474548331886,0.49089494098268666,11,0.3643030517352137,7.482046321264377,88.8
MTG-CAKE,4.014007206270306,0.13428712646166963,0.00570757955747719,0.1171849480458577,0.29548807705862695,3,0.5854669174987284,6.875194223568462,9.6
MTG-RAD,3.8816660355113157,0.015756197761537014,0.10041472984052607,0.1168640251445075,0.5093896375439706,0,0.4885874703027651,8.575398114109213,7.199999999999999
MTG-STFC,2.4885012114003153,0.36119531988592435,0.13379080612181188,0.1345327875428503,-0.028874394558444413,1,0.5632155041436723,9.856608032458546,77.60000000000001
MIDD-WTFC,2.023112728667605,0.4269964381263075,0.44862938380635087,0.0864612787763912,0.9105523419121742,12,0.4688339573586798,14.399522411488459,56.8
MIDD-SXT,0.5668937217150604,0.12080972582198074,0.05433009213239575,0.0653363182231321,0.945231736216081,13,0.2594216977103483,6.155808445426458,100.0
MIDD-BOH,2.1513734183659676,0.7514994573742022,0.06500754412602008,0.0817018691729263,0.8588712704116636,3,0.5741820475228755,9.531276267849336,32.0
MIDD-UCBI,1.0352771988157354,0.592000390060162,0.8258557463853864,0.0723788145979828,0.858989629778824,6,0.5227978073243016,26.311611090960028,86.4
MIDD-FRME,0.6569519970793751,0.14931833025379193,0.3870474733894226,0.074767320152282,0.9238370855927465,11,0.4822289278010067,10.762840895960787,98.4
MIDD-KAR,1.0730796602511385,0.024575654518780812,0.07705848202779753,0.0636708388342892,0.9618429570790752,2,0.3303319107790875,6.105755136309586,80.80000000000001
MIDD-BANR,1.6393896269871866,0.4516031832688131,0.5060910945502963,0.0880948517369254,0.7385167899942195,4,0.5720602636746454,18.043300857027504,72.8
MIDD-KFRC,3.8782165561406967,0.8164436911732993,0.6511685378272654,0.1003969563623368,-0.049207217596485116,6,0.6483376180362852,30.858625115833124,20.8
MIDD-STFC,2.5286205916031714,0.723131264293794,0.5368250569865987,0.1156041404713656,0.0590585392625904,6,0.5599207989767879,22.574826456078455,54.400000000000006
GBCI-UNM,1.1648339530257386,0.10027866282711828,0.5761534452236218,0.0528994269103133,0.9312369264798409,2,0.5624429889087699,26.32683515819531,74.4
GBCI-GRA,1.0090783241209027,0.2431822217734067,0.13460516578979825,0.0729182643606016,0.7972118343489791,9,0.4982757279751078,8.23656144354307,90.4
GBCI-HTH,1.435429255079269,0.016565618369715693,0.776396839406039,0.0772674046881436,0.9429646136071801,0,0.5040425279372573,27.69684175358822,76.0
ADC-LSI,2.293172434794246,0.974156624603448,0.9931757718145693,0.0399287168976644,-0.06721339824495502,2,0.8176007782059469,-78.94476935583741,14.399999999999999
ADC-CACI,2.7276227875280092,0.9819984017524174,0.951971415104316,0.0479745584684156,0.3389351061063761,0,0.6425330778174968,-81.95977979156241,4.8
ADC-AXS,3.0375072247662227,0.9584820846013962,0.9052594282990012,0.0507080114116864,0.14301297106391775,0,0.7755088175923006,125.92094985579354,9.6
ADC-FNB,3.473099376276925,0.8651306427879295,0.8337752417595165,0.057765221001121,0.5185223919444742,0,0.6476565025432942,62.412780731055406,0.0
ADC-MAC,2.944357902469226,0.7029431268356598,0.9032523245209139,0.0444200691270127,0.4015286379143792,0,0.8563437901161748,151.73088504650602,8.0
ADC-SR,1.6511680032748832,0.9224539520836103,0.970718368762692,0.0381171525536419,0.7145071541623597,0,0.7885281746206666,-1038.1192964502502,37.6
ADC-CORE,2.7047959354176787,0.04676333121558854,0.9245530366844448,0.046453083557286,0.8480811965720626,0,0.7861433214483603,173.88448459736196,10.4
ADC-BGCP,3.1939246242631776,0.8832575383931318,0.9713401542690173,0.0505124197121865,0.40766250018871014,0,0.8071380291192635,-861.759060012959,4.8
ADC-NWN,1.2845226217760763,0.4546520166172075,0.32603665111346347,0.0471289397393594,0.8933953887642733,2,0.5960921975854776,16.30265660092012,35.199999999999996
ADC-CFFN,2.005619175682693,0.239218657435739,0.5993244220353086,0.0453711220203981,0.9082045839777025,0,0.5904901636245569,21.24205933498595,3.2
ADC-FDP,2.388359544367885,0.5219150737862054,0.8041033703619747,0.0560544309430505,0.9109068876875039,0,0.6480399055021435,51.91554347692604,8.799999999999999
ADC-MATW,3.189018996440705,0.08994672667191594,0.8530036721116996,0.0486113040077623,0.7866032630350037,0,0.7332043206551571,60.32939626599658,0.0
ADC-TMP,2.117036888349607,0.9568175390882789,0.9385201901301102,0.0476838699637997,0.8249070467931106,0,0.5939211641672228,35859.34871333886,5.6000000000000005
ADC-HA,2.598277984841479,0.9931184703852282,0.9879875923772005,0.0505061164274782,0.3272289174637704,0,0.7227550567079062,-106.18220040364972,9.6
ADC-NFBK,2.8742512854276776,0.9805051006209949,0.9850378328536735,0.0487609455271243,-0.04179493211650008,0,0.7850686209388862,-112.45650768338672,7.199999999999999
LAZ-SEM,1.7347508944693077,0.2513803501242188,0.465639615998539,0.0663123126360893,0.519617403431006,7,0.5315905526273476,16.232490707343732,52.800000000000004
LAZ-NSIT,2.7841891146903164,0.20752959603408183,0.03162674426758999,0.0784457768072286,0.5717168176822609,1,0.4795819878049902,6.789764753584518,19.2
LAZ-DLX,3.4312455639936226,0.44443651149546387,0.5332542518827166,0.0580313068026959,0.1970549835187177,1,0.6087982082398468,13.521955042728438,3.2
CR-EQT,0.6354329882184869,0.18319498234561382,0.11236748622219067,0.0562522671471134,0.9021898226121448,10,0.47381973332911204,6.989941320615882,99.2
CR-CLR,0.9650062650706747,0.1260505630525105,0.3944239747203581,0.0656399279696252,0.9392127761645092,6,0.4541762805213119,11.816444527435069,89.60000000000001
CR-NPO,0.8818482845585112,0.9680694937876538,0.9087760037435658,0.0504471421152426,0.6087556822670694,3,0.46554256834831287,43.88468974347754,81.6
CR-GCO,1.063253394714981,0.9345057642385242,0.7877383861081811,0.0653741587610802,0.4862378457905011,1,0.5656974238767474,17.066647239316094,83.2
TKR-TROX,1.280563715512578,0.4885148908642317,0.3922283209794874,0.0548805059949814,0.8173060725249186,4,0.562911092013951,14.436610608491609,53.6
SIGI-TOWN,1.0272978242249977,0.7594589758733987,0.19909466028738498,0.0712875732006953,0.5306743435388004,9,0.5992443275986206,23.047546286921904,84.8
CW-KW,4.1617974240867195,0.9507185696787674,0.1661027051818441,0.0647589931129932,0.4155655452060534,0,0.5462455025886441,12.809520294161382,1.6
PACW-SNX,2.6865915080242035,0.6819667910078362,0.5395127726668223,0.0622780800862587,0.00045759253734671123,0,0.5412954787308725,24.63961707937592,21.6
PACW-GRA,0.6406894876928744,0.28611084487504573,0.10689375169685345,0.0789742913970061,0.841235964536555,22,0.463866955136236,6.470911548725884,97.6
PACW-QRTEA,0.921362100437596,0.6293096034360453,0.6099434666073308,0.0556011212100468,0.6380801234023088,7,0.5150606662319113,15.06431521310721,84.8
PACW-ADS,1.9005197355669872,0.8186765167571559,0.5826519101213151,0.0472302852162858,0.23230656981912579,4,0.47878071359348995,19.979477878558296,26.400000000000002
PACW-ITGR,2.6676756938454873,0.44786190509968465,0.5797149421294601,0.0553305527598037,-0.18002304727907475,11,0.5900310246172463,24.65158013034594,31.2
PACW-SPB,1.7108987990526705,0.13721254002545208,0.05093898223923387,0.0689939115394978,0.8569441408915844,0,0.4382281853426316,6.513401412061166,38.4
PACW-AEL,3.676525295827661,0.8884792906758243,0.3047765450158917,0.0496199047099461,0.3358333655405595,0,0.6557719641036502,16.43023885696702,4.0
PACW-FCF,1.6055969241574215,0.2834268115975978,0.09016112246312913,0.0616094549992439,0.7733714003083508,0,0.5687586046617245,8.838861310006017,44.0
PACW-KAMN,2.371437825677343,0.6061528504253978,0.20661351168328324,0.1024392063925569,0.2619350407604835,2,0.5465322791386282,11.105963701847989,64.8
PACW-CAL,1.350736948138002,0.3353121931124843,0.7688088709898534,0.0643690510288057,-0.3972702032032709,2,0.663082591127936,31.77634248529663,67.2
LAMR-FAF,1.103358461224119,0.5435924585200138,0.6389471622959484,0.0456806789497531,0.7174801601052863,4,0.6086415218076057,23.27578114190409,44.800000000000004
LAMR-JBLU,1.514418871498715,0.3602267662074279,0.9533559998249439,0.0439052399133634,-0.6492555979799772,10,0.7236478901826485,781.1741602755914,37.6
LAMR-ARI,0.8620217659032622,0.25669980485044663,0.32750878305920805,0.0415974440436849,0.6986517594257796,5,0.5201340151445523,12.076615048546635,61.6
UNM-IEX,1.4028095521728008,0.08413715135196859,0.4032193099757588,0.0404307848301281,0.8595227764990019,2,0.5059804160940805,15.786789260062807,33.6
UNM-NVAX,1.0513289271076443,0.8116958291886247,0.6031949552716933,0.0741726700680902,0.31435441742283127,4,0.5876211127831885,33.457342944152465,89.60000000000001
UNM-FANG,1.2680822870531216,0.23427606017886576,0.4148063139861529,0.0464887329764886,0.8048400858560028,2,0.5398779370258835,15.94260514376182,58.4
UNM-ARW,1.136284481685115,0.6304322314635238,0.37927187828686754,0.0578685360261639,0.7263393819918336,5,0.5080764855167152,18.383753106998967,72.8
UNM-JAZZ,0.8882258458547563,0.36875489514558757,0.4920486828506442,0.0567348021359188,0.8382786111728056,7,0.5509068175084064,23.03637752766646,83.2
UNM-SYNA,1.3970060192534908,0.7565836656483783,0.7983314446544967,0.0627513952044342,-0.26168683031434953,1,0.6538979362865925,52.02828369583656,64.0
UNM-MTG,1.2875368651702224,0.8683023328300495,0.7852362956425176,0.0445744937621047,0.06669815107255746,4,0.6909091482880853,47.97471427798603,53.6
UNM-CW,1.3801045433709302,0.053152850896457195,0.41186194686574235,0.0552166953999305,0.9105651532196442,2,0.4848237279082917,15.731003257418712,56.00000000000001
UNM-GRA,0.6038340593838537,0.16918156805821988,0.12882190179704406,0.0463657223816926,0.8660578057415631,11,0.41505987175500914,9.983018109826332,91.2
UNM-GT,1.4933122582762286,0.8077882271041296,0.7181555956375939,0.0564824995897985,-0.1021994223909135,6,0.6572216991369754,48.31855334449216,53.6
UNM-TGNA,1.1360358121968261,0.779933515832375,0.7560216991712423,0.053739141653173,-0.09164747603446088,3,0.6573441633212891,43.12656624475478,60.8
UNM-KFY,1.2463002815931665,0.8218207487634852,0.8671509509239108,0.0597335029965541,-0.07037066789260743,3,0.6174412906097588,68.07638390034683,65.60000000000001
UNM-ADS,1.4895279198334113,0.8557245242811844,0.6364251543099615,0.0491111953633257,0.04873730819166293,5,0.5003693270853611,29.00383543273331,44.0
UNM-ISBC,1.3872276894104083,0.7837464204393609,0.7607818055899151,0.0561230478013405,0.5899743645590884,6,0.5861594114219503,42.89420519881241,67.2
UNM-EQC,1.3226931511002225,0.1089765184494223,0.4440932125187935,0.0563957822372725,0.8531389462204176,4,0.5745222700812672,20.323665977927828,62.4
UNM-BXS,0.6874672252370406,0.13750504072853637,0.6343807915841124,0.0476994869316875,0.9202214796407882,10,0.5693880033698768,25.513256022183885,92.80000000000001
UNM-PAG,1.3375580225148054,0.8377567855008927,0.7122406873586571,0.0628073334266791,0.6871793603676475,2,0.61994315851521,29.1332505264579,60.8
UNM-RMBS,1.333651002366221,0.839518196121994,0.7012932626562887,0.056238812720917,-0.029858792326433962,2,0.6068732333589051,34.94765644033552,62.4
UNM-CVBF,1.2627938992890226,0.7496755385238258,0.6354523088540713,0.0506042098186489,0.8547598938311779,4,0.5382266544303702,26.629337735360757,50.4
UNM-SANM,1.063356833040705,0.4267276985425217,0.2447297702939798,0.0638603364654781,0.8242255602522232,4,0.49817959160385344,13.453798537441477,80.0
UNM-IBOC,0.6027252651063979,0.008351871519313806,0.07649098650412917,0.0518611866664968,0.9647261323792106,10,0.47326396282827066,6.105695873861888,95.19999999999999
UNM-FMBI,1.2317880403224164,0.27878032529806696,0.6958495310053379,0.0517118195536743,0.8548400051160313,6,0.5953097004630122,32.770265505651004,55.2
UNM-HTH,0.6825079600291099,0.7993924007874198,0.5406998687991822,0.0597002835598024,0.9148638287797061,7,0.5412301507223544,16.111294086402353,92.0
UNM-FOE,0.5450082955763924,0.11323764120917551,0.19298193032832245,0.047063446449117,0.9244106625274285,21,0.4878997589205288,9.127767629251885,96.8
UNM-FCF,1.1164967036319313,0.1057219868323731,0.5980753191174721,0.0566068674282682,0.8883200761657931,4,0.5812167542720786,23.391644040395427,71.2
UNM-BANF,0.8956614204872784,0.27098375809995967,0.49268528849019555,0.0508846311348361,0.91063456996582,7,0.5850893327067417,18.406266973470526,80.0
UNM-HURN,0.9327153449924801,0.1892462526455293,0.5883086587006573,0.0608300541344844,0.7728289438452,14,0.5350782629518314,22.610166227152746,85.6
UNM-RAD,1.4129164099757339,0.7993646280750017,0.5901931972807242,0.0474722445681805,0.032687596060875325,6,0.6026019228839897,29.230264092078038,56.8
UNM-SCSC,0.981331393699858,0.5259193892134824,0.207375501568121,0.0815343211955621,0.5939357104700471,8,0.5822083500359799,14.45698878296204,96.8
UNM-STFC,1.170959066204115,0.842773113366037,0.49945759326481365,0.0572944254377873,-0.011207156899170437,3,0.6059357569464127,28.166958893792742,71.2
UNM-CAL,1.2829153454373765,0.5980863020365847,0.7322725015769644,0.0568951405566627,-0.3332490410869351,6,0.6413455799837796,37.5705515277268,58.4
EVR-NYT,0.7636276300533665,0.405271773505034,0.37070852982601943,0.069280769340117,0.03758469101257918,7,0.4331764671457,13.001048943481942,99.2
EVR-GRA,0.6581919556887842,0.1533983131717786,0.24496706190332707,0.0683423462704967,0.6602217601605845,23,0.44958698431173655,8.743087577017425,98.4
EVR-GT,1.1934262651109115,0.4269631119609425,0.24068633193320782,0.0686899774169192,0.42167074731419435,4,0.4095585640837968,9.098202111452151,73.6
EVR-WTFC,0.9001127219977395,0.5174461831282817,0.8707273085981315,0.0808501187514867,0.6380524858985499,7,0.6203395034455249,184.43716529400305,96.8
EVR-KMPR,2.513658002093779,0.2366598381245854,0.1473130928482616,0.0778685147730869,0.22443463753555074,6,0.5733884447044639,15.441905708231204,35.199999999999996
EVR-CBU,1.6297212646111123,0.830024986470018,0.8066347497978433,0.0619852055875084,0.7031132606715046,0,0.4976858985586998,22.297131465889134,37.6
EVR-BXS,0.4897805767316044,0.8122267937363516,0.5986134984963492,0.0517391464112787,0.7213357247873557,15,0.5175009320610553,15.05151197395631,96.8
EVR-CVBF,1.1651774996104103,0.008071938002926939,0.0009355791821048633,0.062604773113733,0.8764732470745838,0,0.4264919205143491,4.244547978192394,85.6
EVR-WAFD,1.2471477400831634,0.6284473514370607,0.7404086296254466,0.0664973479844109,0.6890271467263495,0,0.5466125775779436,36.42494091736365,74.4
EVR-FMBI,1.0937284570372616,0.06867588622470151,0.030870357669396675,0.0657191349501904,0.9005759230470253,0,0.4299872635563042,5.666866544786147,89.60000000000001
EVR-HTH,0.8749734525185539,0.18458959332699548,0.9933202307519118,0.0710121675189504,0.7257983252199287,3,0.5066495624790396,68.6475472686973,97.6
EVR-NWBI,2.5053689465620512,0.47963714593190565,0.9774307610718085,0.0717855396484542,0.6194998200336951,0,0.6520525342670183,-225.4076648976358,31.2
EVR-KAMN,1.414414246350761,0.14729023103807953,0.13380640016625112,0.0947031713319003,0.5336026335381592,3,0.40751749457801556,7.037676663767921,88.8
SLG-NHC,2.26272574141551,0.35070507899827336,0.1288655811687786,0.0559686170967671,0.31203173871870177,0,0.5392572320791538,12.55558628063442,7.199999999999999
HRC-JBLU,0.7650812789766415,0.2818142000335356,0.6802818834074995,0.045400100212343,-0.27548491378210477,3,0.4778918366233793,26.744218632735148,80.0
HRC-UBSI,0.5860720470663547,0.34969390096306496,0.25063466062143447,0.0446165003634204,0.4776890491501138,12,0.32061169117018495,10.144666132378443,95.19999999999999
HRC-AXS,0.7949697632991422,0.2950933642182364,0.09004226643277619,0.0540231455395853,0.40818149031642775,4,0.40605546872883647,8.510445626613967,91.2
